API Number,Job End Date (File A),FirstProdDate (File B),ENVWellStatus,API14,api10,state,refrac_date,first_prod_dt,well_age_yrs,job_year,refrac_seq,well_n_refracs,is_injector,lat,lon,operator,county,tvd_ft,frac_water_bbl,dist_nearest_ft,n_offsets_660ft,n_offsets_1320ft,n_offsets_2640ft,n_offsets_2640ft_pre_refrac,known_injector_within_radius,incremental_oil_12mo,relative_uplift,success_flag,label_status,months_on_prod_at_refrac,cum_oil_at_refrac,cum_water_at_refrac,cum_gas_at_refrac,last6_oil_rate,last12_oil_rate,ip30_oil,ip90_oil,peak_oil,months_to_peak,underperf_ratio,pre_arps_Di,pre_arps_b,water_cut_at_refrac,gor_at_refrac,TVD_FT,MD_FT,PlugbackMeasuredDepth_FT,PlugbackTrueVerticalDepth_FT,NumberOfStrings,PerfInterval_FT,UpperPerf_FT,LowerPerf_FT,LateralLength_FT,FracStages,AverageStageSpacing_FT,Proppant_LBS,ProppantIntensity_LBSPerFT,ProppantLoading_LBSPerGAL,TotalFluidPumped_BBL,FluidIntensity_BBLPerFT,TotalWaterPumped_GAL,WaterIntensity_GALPerFT,AcidVolume_BBL,Bottom_Hole_Temp_DEGF,Biocide_LBS,Breaker_LBS,Buffer_LBS,ClayControl_LBS,CrossLinker_LBS,FrictionReducer_LBS,GellingAgent_LBS,IronControl_LBS,ScaleInhibitor_LBS,Surfactant_LBS,Energizer_LBS,Diverter_LBS,OilTestRate_BBLPerDAY,TestRate_BOEPerDAY,GasTestRate_MCFPerDAY,WaterTestRate_BBLPerDAY,FlowingTubingPressure_PSI,ChokeSize_64IN,First3MonthOil_BBL,First12MonthOil_BBL,First3MonthProd_BOE,First12MonthProd_BOE,WHLiquids_PCT,GOR_ScfPerBbl,ENVProppantType,ENVProppantBrand,ENVProducingMethod,ENVWellboreStatus,InjectorWellClass,Formation,Field,ENVBasin,ENVPlay,ENVSubPlay,ENVInterval,ENVRegion,orig_proppant_lbs,orig_fluid_bbl,orig_frac_stages,orig_proppant_intensity,n_formation_tops,shallowest_top_ft,deepest_top_ft,formation_column_ft
42329400350000,2022-11-18 01:46:00,2015-11-01,PRODUCING,42329400350000,4232940035,TX,2022-11-18 01:46:00,2015-11-01,7.047227926078029,2022,1,1,False,31.71516959275108,-101.91484345632952,XTO Energy/ExxonMobil,Midland,9182.0,15043637.0,163.12654729360008,3.0,8.0,10.0,10.0,0.0,32355.19220016402,3.075352464918942,1.0,ok,85.0,169397.0,1076753.0,423568.0,827.8333333333334,927.4166666666666,8186.0,4267.333333333333,8186.0,0.0,0.2173293235431964,0.061676046962234,1.000003474576382e-06,0.0,6274.411113348097,9185.0,17280.0,17280.0,9180.0,3.0,7503.0,9544.0,17047.0,7818.0,,,8338726.0,1111.0,0.7,282553.0,38.0,11867217.0,1582.0,1011.0,,,,,,,70341.0,,3626.0,,192.0,,,481.0,552.0,424.0,1150.0,,64.0,12802.0,52520.0,15427.0,64247.0,66.0,3080.0,SAND + RESIN,,PUMPING,PRODUCING,,WOLFCAMP,SPRABERRY R 40 EXC,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP A,PERMIAN,,,,,11.0,383.0,9249.0,8866.0
42329400770000,2022-11-29 19:24:00,2016-06-01,PRODUCING,42329400770000,4232940077,TX,2022-11-29 19:24:00,2016-06-01,6.494182067077344,2022,1,1,False,31.729964590394918,-101.89059607025987,XTO Energy/ExxonMobil,Midland,9122.5,14858225.5,1355.352043998817,0.0,0.0,5.0,5.0,0.0,-551.5914270619487,-0.1081214430728364,0.0,ok,78.0,248042.0,960256.0,727439.0,407.6666666666667,455.4166666666667,1208.0,7994.666666666667,15069.0,3.0,0.0569650600400266,0.0791353415161419,1.0015437192632574e-06,0.935417436764007,7062.551103843009,9143.0,17219.0,17219.0,9112.0,3.0,7624.0,9457.0,17081.0,7802.0,,,8523288.0,1118.0,0.77,263905.0,35.0,11084028.0,1454.0,973.0,,,,,,,19505.0,,,,,,,958.0,1077.0,714.0,2324.0,,64.0,23984.0,102682.0,28510.0,126057.0,66.0,3050.0,SAND + RESIN,,GAS LIFT,PRODUCING,,WOLFCAMP,SPRABERRY R 40 EXC,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP A,PERMIAN,,,,,11.0,807.0,8959.0,8152.0
42329401930000,2015-11-20 00:00:00,2015-12-01,PRODUCING,42329401930000,4232940193,TX,2015-11-20 00:00:00,2015-12-01,-0.0301163586584531,2015,1,1,False,31.68389695651989,-101.942849555832,XTO Energy/ExxonMobil,Midland,9584.0,13840344.0,558.4448816322018,2.0,5.0,8.0,4.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9613.0,19550.0,19550.0,9553.0,3.0,9487.0,9922.0,19409.0,9684.0,,,10832846.0,1142.0,0.78,329532.0,35.0,13840344.0,1459.0,342.0,,,,2057.0,,,80100.0,39907.0,4595.0,,,,,978.0,1190.0,1274.0,2712.0,,64.0,43533.0,137022.0,52103.0,182091.0,50.0,6077.0,SAND ONLY,ATLAS CRC-C 40/70,PUMPING,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,11.0,290.0,9102.0,8812.0
42329402110000,2015-12-04 00:00:00,2015-11-01,PRODUCING,42329402110000,4232940211,TX,2015-12-04 00:00:00,2015-11-01,0.0903490759753593,2015,1,1,False,31.904744989186103,-102.2098601558975,Henry Resources LLC,Midland,9070.0,5681739.0,714.5439645068518,0.0,4.0,8.0,7.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9195.0,15658.0,15629.0,9189.0,3.0,5822.0,9783.0,15605.0,6236.0,,,8329260.0,1431.0,0.73,270559.0,46.0,11363478.0,1952.0,,,9259.0,,,94091.0,,93472.0,,992391.0,,198109.0,,,884.0,884.0,,824.0,,,40750.0,134779.0,43947.0,146858.0,85.0,1079.0,SAND ONLY,RAW - WHITE/BROWN SAND,GAS LIFT,PRODUCING,,CONSOLIDATED,PARKS,MIDLAND,MIDLAND,MIDLAND CENTRAL,LOWER SPRABERRY,PERMIAN,,,,,9.0,2905.0,9265.0,6360.0
42329402230000,2016-01-30 00:00:00,2016-02-01,PRODUCING,42329402230000,4232940223,TX,2016-01-30 00:00:00,2016-02-01,-0.0054757015742642,2016,1,1,False,31.688841888942516,-101.92242850007726,XTO Energy/ExxonMobil,Midland,9525.0,7291067.0,1674.8236895165155,0.0,0.0,8.0,2.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9542.0,20327.0,20327.0,9529.0,3.0,10142.0,9985.0,20127.0,10468.0,,,11008728.0,1085.0,0.75,347194.0,34.0,14582134.0,1438.0,190.0,,,,,,,54585.0,5600.0,725418.0,,1307.0,,,642.0,788.0,873.0,4061.0,,30.0,40710.0,95531.0,47529.0,116940.0,49.0,6163.0,SAND + RESIN,CRS - RESIN COATED SAND | RAW - WHITE/BROWN SAND,GAS LIFT,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,11.0,761.0,9008.0,8247.0
42329402430000,2016-03-06 00:00:00,2016-03-01,PRODUCING,42329402430000,4232940243,TX,2016-03-06 00:00:00,2016-03-01,0.0136892539356605,2016,1,1,False,31.955679404680136,-102.2672800266932,"RSP Permian, LLC",Midland,8814.0,6376933.0,333.7195310908103,2.0,4.0,10.0,6.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9371.0,14155.0,,,3.0,4568.0,9513.0,14081.0,4498.0,,,4116692.0,901.0,0.32,303663.0,66.0,12753866.0,2792.0,2884.0,,,,,58.0,,,,,,27604.0,,,751.0,792.0,243.0,1019.0,,,35492.0,104643.0,38201.0,116206.0,78.0,1665.0,SAND ONLY,,PUMPING,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,LOWER SPRABERRY,PERMIAN,,,,,8.0,1011.0,8744.0,7733.0
42329403000000,2016-09-30 00:00:00,2015-10-01,PRODUCING,42329403000000,4232940300,TX,2016-09-30 00:00:00,2015-10-01,0.999315537303217,2016,1,1,False,32.08535834536889,-102.13740695620764,Occidental Oil and Gas,Midland,9069.0,368566.0,38.70201971915808,9.0,27.0,45.0,6.0,0.0,-31271.224751772097,-0.3406777155042632,0.0,ok,12.0,93574.0,99672.0,69372.0,7213.666666666667,7797.833333333333,8019.0,7898.333333333333,9313.0,5.0,0.9872757965815572,0.019374451335919,1.0002669865423008e-06,0.5184628906467297,859.3872741555381,8297.0,8299.0,17482.0,8965.0,3.0,7803.0,9605.0,17408.0,8022.0,,,,,,,,368566.0,47.0,205.0,,310.0,,,,,13164.0,,536.0,2994.0,,,9011.0,1156.0,1248.0,553.0,1356.0,,,23696.0,93574.0,26239.0,105136.0,83.0,1192.0,,,,UNREPORTED,,SPRABERRY UPPER | DEAN,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,LOWER SPRABERRY,PERMIAN,,,,,8.0,2854.0,9013.0,6159.0
42329403170000,2015-12-31 06:00:00,2016-01-01,PRODUCING,42329403170000,4232940317,TX,2015-12-31 06:00:00,2016-01-01,-0.0027378507871321,2015,1,1,False,31.85488414872649,-102.12289695440415,Chevron USA Inc.,Midland,9459.0,11924840.75,50.19219251810127,3.0,6.0,21.0,4.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9600.0,17458.0,17282.0,9559.0,3.0,7355.0,9911.0,17266.0,7593.0,,,22830642.0,3104.0,0.96,567850.0,77.0,23849682.0,3243.0,573.0,,2388.0,4772.0,138040.0,,,57465.0,297896.0,25332.0,43318.0,92514.0,,,689.0,726.0,222.0,587.0,,18.0,34389.0,97850.0,39884.0,124374.0,62.0,3619.0,SAND ONLY,OTTAWA SAND 30/50 (2.63 SG),PUMPING,PRODUCING,,CONSOLIDATED,PARKS,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,11.0,954.0,9282.0,8328.0
42329404160000,2016-12-16 00:00:00,2016-04-01,PRODUCING,42329404160000,4232940416,TX,2016-12-16 00:00:00,2016-04-01,0.7091033538672142,2016,1,1,False,31.883207162248866,-101.84696668796188,Pioneer Natural Resources,Midland,9544.0,12590739.0,642.6922759354294,2.0,5.0,29.0,1.0,0.0,-22699.925199673045,-0.2896103247294628,0.0,ok,9.0,67844.0,139022.0,151970.0,6455.333333333333,7538.222222222223,9136.0,9704.0,10687.0,1.0,0.7768159750847303,0.0964242728369251,1.199999999993139,0.6741376409220933,2353.144686564081,8024.0,8055.0,,,3.0,7177.0,9474.0,16651.0,7210.0,,,10390660.0,1448.0,0.86,286667.0,40.0,12040014.0,1678.0,199.0,,58843.0,1911.0,,,270.0,16148.0,149345.0,702.0,8459.0,6665.0,,,1302.0,1587.0,1708.0,2754.0,,,29112.0,86296.0,39250.0,122102.0,45.0,7256.0,,,,UNREPORTED,,WOLFCAMP,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,10.0,699.0,8834.0,8135.0
42329404710000,2017-09-18 00:00:00,2017-09-01,PRODUCING,42329404710000,4232940471,TX,2017-09-18 00:00:00,2017-09-01,0.0465434633812457,2017,1,1,False,31.91109599107637,-101.86529940528392,"CrownQuest Operating, LLC",Midland,11262.0,2485098.0,648.507017327316,1.0,8.0,19.0,3.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,11394.0,11394.0,11351.0,11351.0,3.0,2539.0,8771.0,11310.0,,1.0,,1434900.0,565.0,0.58,59163.0,23.0,2484846.0,979.0,,,53.0,274.0,,9509.0,5478.0,7615.0,15296.0,408226.0,,226.0,,,156.0,216.0,359.0,674.0,150.0,64.0,7613.0,18216.0,11328.0,34539.0,50.0,5948.0,SAND ONLY,,PUMPING,PRODUCING,,SPRABERRY,SPRABERRY R 40 EXC,MIDLAND,MIDLAND,MIDLAND CENTRAL,MIDLAND VERTICAL,PERMIAN,1434900.0,59163.0,1.0,565.0,11.0,2410.0,11284.0,8874.0
42329404720000,2021-08-14 05:00:00,2015-12-01,PRODUCING,42329404720000,4232940472,TX,2021-08-14 05:00:00,2015-12-01,5.702943189596167,2021,1,1,False,31.740269667046785,-102.1595519554006,Encana Oil & Gas (USA) Inc.,Midland,9816.0,10306095.0,64.15589215052476,2.0,3.0,4.0,4.0,0.0,18944.57151163488,1.6714183278920176,1.0,ok,69.0,221521.0,372552.0,745112.0,1020.5,986.5833333333334,3065.0,10987.666666666666,16779.0,1.0,0.0897900676516093,0.0570368952255492,1.1999999999999933,0.554626127436718,3521.14976318798,9340.0,9360.0,15231.0,,3.0,5114.0,10125.0,15239.0,5148.0,,,7459174.0,1459.0,0.73,242449.0,47.0,10182858.0,1991.0,162.0,,1402.0,87.0,,,3776.0,11456.0,28017.0,980.0,922.0,,,,564.0,645.0,484.0,804.0,334.0,34.0,32963.0,83927.0,41384.0,133881.0,60.0,4017.0,,,,UNREPORTED,,SPRABERRY UPPER | DEAN,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,6.0,2848.0,9301.0,6453.0
42329405400000,2017-03-28 05:00:00,2016-04-01,PRODUCING,42329405400000,4232940540,TX,2017-03-28 05:00:00,2016-04-01,0.9883641341546886,2017,1,1,False,31.970880427251625,-102.17622743570745,XTO Energy/ExxonMobil,Midland,9215.0,17667258.0,889.6163207958281,0.0,1.0,7.0,6.0,0.0,-52791.122064405325,-0.4044394172693299,0.0,ok,12.0,135752.0,164563.0,108618.0,9182.166666666666,11312.666666666666,8966.0,12945.333333333334,15937.0,3.0,0.8738799052425583,0.0395769412731012,1.0009187937399147e-06,0.5416670133024966,921.3874720926432,8970.0,9001.0,19156.0,9235.0,3.0,9355.0,9660.0,19015.0,9603.0,,,12220207.0,1306.0,0.7,417466.0,45.0,17533572.0,1874.0,4092.0,,1942.0,108.0,,,,62396.0,3262.0,575578.0,,2024.0,,,491.0,561.0,422.0,1481.0,,,38837.0,135754.0,43264.0,153857.0,79.0,1590.0,,,,UNREPORTED,,SPRABERRY,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,LOWER SPRABERRY,PERMIAN,,,,,9.0,1079.0,8187.0,7108.0
42329405410000,2016-01-16 06:00:00,2016-02-01,PRODUCING,42329405410000,4232940541,TX,2016-01-16 06:00:00,2016-02-01,-0.0438056125941136,2016,1,1,False,32.04943710223655,-102.2213070577603,Callon Petroleum Operating Company,Midland,9307.0,9224302.0,899.5991162588208,0.0,2.0,11.0,6.0,0.0,,,,no_production,,,,,,,,,,,,,,,,9286.0,14310.0,,,3.0,4432.0,9797.0,14229.0,4536.0,,,14529293.0,3278.0,0.79,439252.0,99.0,18448604.0,4163.0,1401.0,,459.0,,,49666.0,,64532.0,,7882.0,,,,,568.0,626.0,346.0,777.0,400.0,,31230.0,100521.0,38935.0,133268.0,77.0,1784.0,SAND ONLY,SILICA SAND,PUMPING,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,LOWER SPRABERRY,PERMIAN,,,,,9.0,1130.0,8150.0,7020.0
42329405950000,2019-06-04 10:05:00,2016-04-01,PRODUCING,42329405950000,4232940595,TX,2019-06-04 10:05:00,2016-04-01,3.1731690622861053,2019,1,1,False,31.749787646163576,-101.95291403798836,Chevron USA Inc.,Midland,13485.5,7135928.5,182.44615054510967,1.0,1.0,9.0,3.0,0.0,6620.429263222311,0.3335805137838745,0.0,ok,39.0,119749.0,288334.0,471942.0,1470.8333333333333,1713.4166666666667,1720.0,5301.666666666667,8722.0,1.0,0.3231845331656712,0.0370157129771426,1.0001445805842737e-06,0.697856751574911,9892.237960339944,10850.0,10891.0,,,3.0,4692.0,9380.0,14072.0,4753.0,,,6257358.0,1334.0,1.04,142948.0,30.0,6003805.0,1280.0,309.0,,25.0,3465.0,,,,114962.0,79465.0,26735.0,,8358.0,,,733.0,840.0,642.0,2172.0,,,15905.0,48506.0,19478.0,64178.0,57.0,4535.0,,,,UNREPORTED,,STRAWN,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP A,PERMIAN,,,,,13.0,760.0,10759.0,9999.0
42329405970000,2019-06-12 03:57:00,2016-04-01,PRODUCING,42329405970000,4232940597,TX,2019-06-12 03:57:00,2016-04-01,3.1950718685831623,2019,1,1,False,31.756392460680345,-101.95413860535017,Chevron USA Inc.,Midland,9241.0,6448150.0,27.86875504195099,1.0,1.0,7.0,7.0,0.0,9990.136962040742,0.4036115158976093,0.0,ok,39.0,137071.0,247162.0,494412.0,1852.1666666666667,2131.4166666666665,1873.0,5247.0,7889.0,1.0,0.4062162505558732,0.0342145007990031,1.000179442904437e-06,0.6608995483949713,7874.651309277423,9252.0,13030.0,,,3.0,3485.0,9354.0,12839.0,3460.0,,,4690714.0,1346.0,1.04,107885.0,31.0,4531178.0,1300.0,230.0,,,1166.0,,,,86306.0,60327.0,22861.0,,6288.0,,,566.0,646.0,477.0,1320.0,,,15742.0,52034.0,19370.0,69087.0,64.0,3442.0,SAND ONLY,,PUMPING,PRODUCING,,WOLFCAMP,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP A,PERMIAN,,,,,11.0,761.0,9106.0,8345.0
42329405980000,2019-06-04 18:47:00,2016-04-01,PRODUCING,42329405980000,4232940598,TX,2019-06-04 18:47:00,2016-04-01,3.1731690622861053,2019,1,1,False,31.74980045832425,-101.95232611246998,Chevron USA Inc.,Midland,9407.0,3769567.5,182.44615054510967,1.0,1.0,9.0,3.0,0.0,-2492.087024605542,-0.2877337472219938,0.0,ok,39.0,140082.0,208468.0,197541.0,564.0,771.9166666666666,279.0,8743.666666666666,14472.0,3.0,0.0882829476573519,0.0726062176104407,1.0000145377920364e-06,0.5866112875641338,3557.033096926714,9592.0,14574.0,,,3.0,4665.0,9738.0,14403.0,4771.0,,,6248659.0,1339.0,1.08,137620.0,30.0,5780020.0,1239.0,306.0,,25.0,3575.0,,,,17176.0,79603.0,4777.0,,7640.0,,,958.0,1065.0,643.0,1454.0,,,26230.0,83592.0,30038.0,98444.0,81.0,1410.0,SAND ONLY,,PUMPING,PRODUCING,,WOLFCAMP,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,11.0,761.0,9461.0,8700.0
42329406770000,2016-05-16 05:00:00,2016-06-01,PRODUCING,42329406770000,4232940677,TX,2016-05-16 05:00:00,2016-06-01,-0.0438056125941136,2016,1,1,False,31.87707514685865,-102.0924556952376,Chevron USA Inc.,Midland,9557.0,11978373.82,25.138942026801896,6.0,8.0,33.0,11.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9585.0,19873.0,19768.0,9560.0,3.0,9966.0,9733.0,19699.0,10047.0,,,12955098.0,1300.0,1.08,285199.0,29.0,11978374.0,1202.0,13931.0,,,2642.0,64391.0,,2772.0,19102.0,173528.0,15373.0,27755.0,49824.0,,,1212.0,1355.0,855.0,1534.0,32.0,32.0,33772.0,120332.0,44527.0,169710.0,54.0,5186.0,SAND ONLY,OTTAWA SAND 30/50 (2.63 SG),PUMPING,PRODUCING,,CONSOLIDATED,PARKS,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP A,PERMIAN,,,,,10.0,898.0,9310.0,8412.0
42329406780000,2016-05-16 05:00:00,2016-06-01,PRODUCING,42329406780000,4232940678,TX,2016-05-16 05:00:00,2016-06-01,-0.0438056125941136,2016,1,1,False,31.87709414660686,-102.092377693114,Chevron USA Inc.,Midland,9667.0,12158640.4,24.74198335148119,6.0,8.0,34.0,11.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9671.0,19929.0,19825.0,9664.0,3.0,10011.0,9749.0,19760.0,10023.0,,,12969847.0,1296.0,1.07,289491.0,29.0,12158640.0,1215.0,13890.0,,,2631.0,64402.0,,2225.0,20703.0,173534.0,15337.0,27675.0,50129.0,,,1319.0,1437.0,708.0,1639.0,32.0,32.0,31832.0,113774.0,40637.0,155023.0,55.0,4926.0,SAND ONLY,OTTAWA SAND 30/50 (2.63 SG),PUMPING,PRODUCING,,CONSOLIDATED,PARKS,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,10.0,904.0,9258.0,8354.0
42329406790000,2016-05-16 05:00:00,2016-06-01,PRODUCING,42329406790000,4232940679,TX,2016-05-16 05:00:00,2016-06-01,-0.0438056125941136,2016,1,1,False,31.87711214637893,-102.09230069101407,Chevron USA Inc.,Midland,9605.0,11844882.6,24.74198335148119,6.0,8.0,35.0,11.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9617.0,19771.0,19670.0,9602.0,3.0,9781.0,9820.0,19601.0,9805.0,,,12675175.0,1296.0,1.07,282021.0,29.0,11844883.0,1211.0,13877.0,,,2371.0,62924.0,,1171.0,19942.0,171057.0,15320.0,27675.0,49385.0,,,1331.0,1483.0,911.0,1395.0,34.0,32.0,33714.0,121071.0,45021.0,173845.0,52.0,5534.0,SAND ONLY,OTTAWA SAND 30/50 (2.63 SG),PUMPING,PRODUCING,,CONSOLIDATED,PARKS,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,10.0,903.0,9268.0,8365.0
42329406800000,2016-05-16 05:00:00,2016-06-01,PRODUCING,42329406800000,4232940680,TX,2016-05-16 05:00:00,2016-06-01,-0.0438056125941136,2016,1,1,False,31.87713014615442,-102.0922226888858,Chevron USA Inc.,Midland,9651.0,11766792.0,25.040805555546875,6.0,8.0,35.0,11.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9696.0,19808.0,19703.0,9656.0,3.0,9701.0,9936.0,19637.0,9682.0,,,12641430.0,1303.0,1.07,280162.0,29.0,11766792.0,1213.0,13443.0,,,2692.0,61957.0,,6773.0,16172.0,167909.0,14839.0,26793.0,48398.0,,,921.0,1025.0,622.0,1593.0,32.0,34.0,28502.0,104729.0,35651.0,138205.0,55.0,5003.0,SAND ONLY,OTTAWA SAND 30/50 (2.63 SG),PUMPING,PRODUCING,,CONSOLIDATED,PARKS,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,10.0,903.0,9360.0,8457.0
42329406880000,2017-06-14 18:03:08,2017-06-01,PRODUCING,42329406880000,4232940688,TX,2017-06-14 18:03:08,2017-06-01,0.0355920602327173,2017,1,1,False,31.90798585113932,-101.78337506315393,Hunt Oil Company,Midland,8776.0,12630457.0,62.630586717644064,7.0,10.0,18.0,4.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,8935.0,17232.0,,,3.0,7410.0,9639.0,17049.0,8068.0,,,11806130.0,1593.0,0.91,309796.0,42.0,13011432.0,1756.0,5185.0,,11907.0,,,409.0,,,76963.0,,,816.0,,,883.0,1084.0,1203.0,1994.0,550.0,64.0,38812.0,141135.0,48592.0,187972.0,39.0,9227.0,SAND ONLY,,GAS LIFT,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,11806130.0,309796.0,,1593.0,11.0,800.0,8414.0,7614.0
42329407060000,2016-03-26 05:00:00,2016-04-01,PRODUCING,42329407060000,4232940706,TX,2016-03-26 05:00:00,2016-04-01,-0.0164271047227926,2016,1,1,False,31.819080989733727,-102.0168562796668,Chevron USA Inc.,Midland,9427.0,6486168.0,32.713928579447874,3.0,6.0,15.0,1.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9474.0,17562.0,,,4.0,7332.0,9922.0,17254.0,7849.0,,,9453282.0,1289.0,1.46,154433.0,21.0,6486168.0,885.0,242.0,,,1369.0,32759.0,,,26598.0,97746.0,12112.0,20215.0,25534.0,,,893.0,1040.0,879.0,538.0,100.0,,15447.0,55460.0,17674.0,67105.0,75.0,2047.0,SAND ONLY,OTTAWA SAND 30/50 (2.63 SG),PUMPING,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP A,PERMIAN,,,,,11.0,805.0,9270.0,8465.0
42329407080000,2016-03-23 05:00:00,2016-04-01,PRODUCING,42329407080000,4232940708,TX,2016-03-23 05:00:00,2016-04-01,-0.0246406570841889,2016,1,1,False,31.81910398945044,-102.01675427688107,Chevron USA Inc.,Midland,9365.0,5536335.14,32.713928579447874,3.0,6.0,15.0,1.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9365.0,17600.0,,,4.0,7742.0,9566.0,17308.0,8076.0,,,10342131.0,1336.0,1.87,131818.0,17.0,5536335.0,715.0,249.0,,,1249.0,28231.0,,,14764.0,85215.0,12824.0,21418.0,21744.0,,,410.0,473.0,376.0,874.0,,29.0,10244.0,17669.0,11696.0,21743.0,67.0,2915.0,SAND ONLY,OTTAWA SAND 30/50 (2.63 SG),PUMPING,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP A,PERMIAN,,,,,11.0,773.0,9290.0,8517.0
42329408870000,2018-03-20 05:00:00,2018-05-01,PRODUCING,42329408870000,4232940887,TX,2018-03-20 05:00:00,2018-05-01,-0.1149897330595482,2018,1,1,False,31.933667907206047,-102.00402195055412,Pioneer Natural Resources,Midland,9738.5,29295336.0,20.52078879440877,10.0,16.0,18.0,5.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9730.0,22656.0,,,4.0,12760.0,9806.0,22566.0,12634.0,,,32917035.0,2580.0,0.56,1395016.0,109.0,58590672.0,4592.0,436.0,,,,141.0,,41806.0,51706.0,186232.0,14396.0,21350.0,114062.0,,,1712.0,2001.0,1734.0,3087.0,,,82514.0,264824.0,102688.0,335825.0,67.0,2896.0,SAND ONLY,CRYSTALLINE SILICA IN THE FORM OF QUARTZ - VARIOUS GRADES | SAND (100MESH),GAS LIFT,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,10.0,1097.0,9312.0,8215.0
42329408880000,2018-03-20 05:00:00,2018-05-01,PRODUCING,42329408880000,4232940888,TX,2018-03-20 05:00:00,2018-05-01,-0.1149897330595482,2018,1,1,False,31.933689906815705,-102.00396094892484,Pioneer Natural Resources,Midland,9703.0,29062866.0,20.52078879440877,10.0,16.0,18.0,5.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,9728.0,22491.0,,,4.0,12460.0,9940.0,22400.0,12428.0,,,31969418.0,2566.0,0.55,1383946.0,111.0,58125732.0,4665.0,436.0,,,,141.0,,41428.0,51039.0,186258.0,2619.0,20950.0,118802.0,,,2932.0,3374.0,2649.0,5502.0,,,129087.0,268185.0,149818.0,322600.0,64.0,3368.0,SAND ONLY,CRYSTALLINE SILICA IN THE FORM OF QUARTZ - VARIOUS GRADES | SAND (100MESH),GAS LIFT,PRODUCING,,TREND AREA,SPRABERRY,MIDLAND,MIDLAND,MIDLAND CENTRAL,WOLFCAMP B UPPER,PERMIAN,,,,,10.0,1115.0,9264.0,8149.0
